t,value
1532093520,0
1532093523,0
1532093526,0
1532093529,0
1532093532,0
1532093535,0
1532093538,0
1532093541,0
1532093544,0
1532093547,0
1532093550,0
1532093553,0
1532093556,0
1532093559,0
1532093562,0
1532093565,0
1532093568,0
1532093571,0
1532093574,0
1532093577,0
1532093580,0
1532093583,0
1532093586,0
1532093589,0
1532093592,0
1532093595,0
1532093598,0
1532093601,0
1532093604,0
1532093607,0
1532093610,0
1532093613,0
1532093616,0
1532093619,0
1532093622,0
1532093625,0
1532093628,0
1532093631,0
1532093634,0
1532093637,0
1532093640,0
1532093643,0
1532093646,0
1532093649,0
1532093652,0
1532093655,0
1532093658,0
1532093661,0
1532093664,0
1532093667,0
1532093670,0
1532093673,0
1532093676,0
1532093679,0
1532093682,0
1532093685,0
1532093688,0
1532093691,0
1532093694,0
1532093697,0
1532093700,0
1532093703,0
1532093706,0
1532093709,0
1532093712,0
1532093715,0
1532093718,0
1532093721,0
1532093724,0
1532093727,0
1532093730,0
1532093733,0
1532093736,0
1532093739,0
1532093742,0
1532093745,0
1532093748,0
1532093751,0
1532093754,0
1532093757,0
1532093760,0
1532093763,0
1532093766,0
1532093769,0
1532093772,0
1532093775,0
1532093778,0
1532093781,0
1532093784,0
1532093787,0
1532093790,0
1532093793,0
1532093796,61
1532093799,61
1532093802,61
1532093805,61
1532093808,61
1532093811,61
1532093814,61
1532093817,61
1532093820,61
1532093823,61
1532093826,61
1532093829,61
1532093832,61
1532093835,61
1532093838,61
1532093841,61
1532093844,61
1532093847,61
1532093850,61
1532093853,61
1532093856,61
1532093859,61
1532093862,61
1532093865,61
1532093868,61
1532093871,61
1532093874,61
1532093877,61
1532093880,61
1532093883,61
1532093886,61
1532093889,61
1532093892,61
1532093895,61
1532093898,61
1532093901,61
1532093904,61
1532093907,61
1532093910,61
1532093913,61
1532093916,61
1532093919,61
1532093922,61
1532093925,61
1532093928,61
1532093931,61
1532093934,61
1532093937,61
1532093940,61
1532093943,61
1532093946,61
1532093949,61
1532093952,61
1532093955,61
1532093958,61
1532093961,61
1532093964,61
1532093967,61
1532093970,61
1532093973,61
1532093976,61
1532093979,61
1532093982,61
1532093985,61
1532093988,61
1532093991,61
1532093994,61
1532093997,61
1532094000,61
1532094003,61
1532094006,61
1532094009,61
1532094012,61
1532094015,61
1532094018,61
1532094021,61
1532094024,61
1532094027,61
1532094030,61
1532094033,61
1532094036,61
1532094039,61
1532094042,61
1532094045,61
1532094048,61
1532094051,61
1532094054,61
1532094057,61
1532094060,61
1532094063,61
1532094066,61
1532094069,61
1532094072,61
1532094075,61
1532094078,61
1532094081,61
1532094084,61
1532094087,61
1532094090,61
1532094093,61
1532094096,61
1532094099,61
1532094102,61
1532094105,61
1532094108,61
1532094111,61
1532094114,61
1532094117,61
1532094120,61
1532094123,61
1532094126,61
1532094129,61
1532094132,61
1532094135,61
1532094138,61
1532094141,61
1532094144,61
1532094147,61
1532094150,61
1532094153,61
1532094156,61
1532094159,61
1532094162,61
1532094165,61
1532094168,61
1532094171,61
1532094174,61
1532094177,61
1532094180,61
1532094183,61
1532094186,61
1532094189,61
1532094192,61
1532094195,61
1532094198,61
1532094201,61
1532094204,61
1532094207,61
1532094210,61
1532094213,61
1532094216,61
1532094219,61
1532094222,61
1532094225,61
1532094228,61
1532094231,61
1532094234,61
1532094237,61
1532094240,61
1532094243,61
1532094246,61
1532094249,61
1532094252,61
1532094255,61
1532094258,61
1532094261,61
1532094264,61
1532094267,61
1532094270,61
1532094273,61
1532094276,61
1532094279,61
1532094282,61
1532094285,61
1532094288,61
1532094291,61
1532094294,61
1532094297,61
1532094300,61
1532094303,61
1532094306,61
1532094309,61
1532094312,61
1532094315,61
1532094318,61
1532094321,61
1532094324,61
1532094327,61
1532094330,61
1532094333,61
1532094336,61
1532094339,61
1532094342,61
1532094345,61
1532094348,61
1532094351,61
1532094354,61
1532094357,61
1532094360,61
1532094363,61
1532094366,61
1532094369,61
1532094372,61
1532094375,61
1532094378,61
1532094381,61
1532094384,61
1532094387,61
1532094390,61
1532094393,61
1532094396,61
1532094399,61
1532094402,61
1532094405,61
1532094408,61
1532094411,61
1532094414,61
1532094417,61
1532094420,61
1532094423,61
1532094426,61
1532094429,61
1532094432,61
1532094435,61
1532094438,61
1532094441,61
1532094444,61
1532094447,61
1532094450,61
1532094453,61
1532094456,61
1532094459,61
1532094462,61
1532094465,61
1532094468,61
1532094471,61
1532094474,61
1532094477,61
1532094480,61
1532094483,61
1532094486,61
1532094489,61
1532094492,61
1532094495,61
1532094498,61
1532094501,61
1532094504,61
1532094507,61
1532094510,61
1532094513,61
1532094516,61
1532094519,61
1532094522,61
1532094525,61
1532094528,61
1532094531,61
1532094534,61
1532094537,61
1532094540,61
1532094543,61
1532094546,61
1532094549,61
1532094552,61
1532094555,61
1532094558,61
1532094561,61
1532094564,61
1532094567,61
1532094570,61
1532094573,61
1532094576,61
1532094579,61
1532094582,61
1532094585,61
1532094588,61
1532094591,61
1532094594,61
1532094597,61
1532094600,61
1532094603,61
1532094606,61
1532094609,61
1532094612,61
1532094615,61
1532094618,61
1532094621,61
1532094624,61
1532094627,61
1532094630,61
1532094633,61
1532094636,61
1532094639,61
1532094642,61
1532094645,61
1532094648,61
1532094651,61
1532094654,61
1532094657,61
1532094660,61
1532094663,61
1532094666,61
1532094669,61
1532094672,61
1532094675,61
1532094678,61
1532094681,61
1532094684,61
1532094687,61
1532094690,61
1532094693,61
1532094696,81
1532094699,81
1532094702,81
1532094705,81
1532094708,81
1532094711,81
1532094714,81
1532094717,81
1532094720,81
1532094723,81
1532094726,81
1532094729,81
1532094732,81
1532094735,81
1532094738,81
1532094741,81
1532094744,81
1532094747,81
1532094750,81
1532094753,81
1532094756,81
1532094759,81
1532094762,81
1532094765,81
1532094768,81
1532094771,81
1532094774,81
1532094777,81
1532094780,81
1532094783,81
1532094786,81
1532094789,81
1532094792,81
1532094795,81
1532094798,81
1532094801,81
1532094804,81
1532094807,81
1532094810,81
1532094813,81
1532094816,81
1532094819,81
1532094822,81
1532094825,81
1532094828,81
1532094831,81
1532094834,81
1532094837,81
1532094840,81
1532094843,81
1532094846,81
1532094849,81
1532094852,81
1532094855,81
1532094858,81
1532094861,81
1532094864,81
1532094867,81
1532094870,81
1532094873,81
1532094876,81
1532094879,81
1532094882,81
1532094885,81
1532094888,81
1532094891,81
1532094894,81
1532094897,81
1532094900,81
1532094903,81
1532094906,81
1532094909,81
1532094912,81
1532094915,81
1532094918,81
1532094921,81
1532094924,81
1532094927,81
1532094930,81
1532094933,81
1532094936,81
1532094939,81
1532094942,81
1532094945,81
1532094948,81
1532094951,81
1532094954,81
1532094957,81
1532094960,81
1532094963,81
1532094966,81
1532094969,81
1532094972,81
1532094975,81
1532094978,81
1532094981,81
1532094984,81
1532094987,81
1532094990,81
1532094993,81
1532094996,81
1532094999,81
1532095002,81
1532095005,81
1532095008,81
1532095011,81
1532095014,81
1532095017,81
1532095020,81
1532095023,81
1532095026,81
1532095029,81
1532095032,81
1532095035,81
1532095038,81
1532095041,81
1532095044,81
1532095047,81
1532095050,81
1532095053,81
1532095056,81
1532095059,81
1532095062,81
1532095065,81
1532095068,81
1532095071,81
1532095074,81
1532095077,81
1532095080,81
1532095083,81
1532095086,81
1532095089,81
1532095092,81
1532095095,81
1532095098,81
1532095101,81
1532095104,81
1532095107,81
1532095110,81
1532095113,81
1532095116,81
1532095119,81
1532095122,81
1532095125,81
1532095128,81
1532095131,81
1532095134,81
1532095137,81
1532095140,81
1532095143,81
1532095146,81
1532095149,81
1532095152,81
1532095155,81
1532095158,81
1532095161,81
1532095164,81
1532095167,81
1532095170,81
1532095173,81
1532095176,81
1532095179,81
1532095182,81
1532095185,81
1532095188,81
1532095191,81
1532095194,81
1532095197,81
1532095200,81
1532095203,81
1532095206,81
1532095209,81
1532095212,81
1532095215,81
1532095218,81
1532095221,81
1532095224,81
1532095227,81
1532095230,81
1532095233,81
1532095236,81
1532095239,81
1532095242,81
1532095245,81
1532095248,81
1532095251,81
1532095254,81
1532095257,81
1532095260,81
1532095263,81
1532095266,81
1532095269,81
1532095272,81
1532095275,81
1532095278,81
1532095281,81
1532095284,81
1532095287,81
1532095290,81
1532095293,81
1532095296,81
1532095299,81
1532095302,81
1532095305,81
1532095308,81
1532095311,81
1532095314,81
1532095317,81
1532095320,81
1532095323,81
1532095326,81
1532095329,81
1532095332,81
1532095335,81
1532095338,81
1532095341,81
1532095344,81
1532095347,81
1532095350,81
1532095353,81
1532095356,81
1532095359,81
1532095362,81
1532095365,81
1532095368,81
1532095371,81
1532095374,81
1532095377,81
1532095380,81
1532095383,81
1532095386,81
1532095389,81
1532095392,81
1532095395,81
1532095398,81
1532095401,81
1532095404,81
1532095407,81
1532095410,81
1532095413,81
1532095416,81
1532095419,81
1532095422,81
1532095425,81
1532095428,81
1532095431,81
1532095434,81
1532095437,81
1532095440,81
1532095443,81
1532095446,81
1532095449,81
1532095452,81
1532095455,81
1532095458,81
1532095461,81
1532095464,81
1532095467,81
1532095470,81
1532095473,81
1532095476,81
1532095479,81
1532095482,81
1532095485,81
1532095488,81
1532095491,81
1532095494,81
1532095497,81
1532095500,81
1532095503,81
1532095506,81
1532095509,81
1532095512,81
1532095515,81
1532095518,81
1532095521,81
1532095524,81
1532095527,81
1532095530,81
1532095533,81
1532095536,81
1532095539,81
1532095542,81
1532095545,81
1532095548,81
1532095551,81
1532095554,81
1532095557,81
1532095560,81
1532095563,81
1532095566,81
1532095569,81
1532095572,81
1532095575,81
1532095578,81
1532095581,81
1532095584,81
1532095587,81
1532095590,81
1532095593,81
1532095596,94
1532095599,94
1532095602,94
1532095605,94
1532095608,94
1532095611,94
1532095614,94
1532095617,94
1532095620,94
1532095623,94
1532095626,94
1532095629,94
1532095632,94
1532095635,94
1532095638,94
1532095641,94
1532095644,94
1532095647,94
1532095650,94
1532095653,94
1532095656,94
1532095659,94
1532095662,94
1532095665,94
1532095668,94
1532095671,94
1532095674,94
1532095677,94
1532095680,94
1532095683,94
1532095686,94
1532095689,94
1532095692,94
1532095695,94
1532095698,94
1532095701,94
1532095704,94
1532095707,94
1532095710,94
1532095713,94
1532095716,94
1532095719,94
1532095722,94
1532095725,94
1532095728,94
1532095731,94
1532095734,94
1532095737,94
1532095740,94
1532095743,94
1532095746,94
1532095749,94
1532095752,94
1532095755,94
1532095758,94
1532095761,94
1532095764,94
1532095767,94
1532095770,94
1532095773,94
1532095776,94
1532095779,94
1532095782,94
1532095785,94
1532095788,94
1532095791,94
1532095794,94
1532095797,94
1532095800,94
1532095803,94
1532095806,94
1532095809,94
1532095812,94
1532095815,94
1532095818,94
1532095821,94
1532095824,94
1532095827,94
1532095830,94
1532095833,94
1532095836,94
1532095839,94
1532095842,94
1532095845,94
1532095848,94
1532095851,94
1532095854,94
1532095857,94
1532095860,94
1532095863,94
1532095866,94
1532095869,94
1532095872,94
1532095875,94
1532095878,94
1532095881,94
1532095884,94
1532095887,94
1532095890,94
1532095893,94
1532095896,94
1532095899,94
1532095902,94
1532095905,94
1532095908,94
1532095911,94
1532095914,94
1532095917,94
1532095920,94
1532095923,94
1532095926,94
1532095929,94
1532095932,94
1532095935,94
1532095938,94
1532095941,94
1532095944,94
1532095947,94
1532095950,94
1532095953,94
1532095956,94
1532095959,94
1532095962,94
1532095965,94
1532095968,94
1532095971,94
1532095974,94
1532095977,94
1532095980,94
1532095983,94
1532095986,94
1532095989,94
1532095992,94
1532095995,94
1532095998,94
1532096001,94
1532096004,94
1532096007,94
1532096010,94
1532096013,94
1532096016,94
1532096019,94
1532096022,94
1532096025,94
1532096028,94
1532096031,94
1532096034,94
1532096037,94
1532096040,94
1532096043,94
1532096046,94
1532096049,94
1532096052,94
1532096055,94
1532096058,94
1532096061,94
1532096064,94
1532096067,94
1532096070,94
1532096073,94
1532096076,94
1532096079,94
1532096082,94
1532096085,94
1532096088,94
1532096091,94
1532096094,94
1532096097,94
1532096100,94
1532096103,94
1532096106,94
1532096109,94
1532096112,94
1532096115,94
1532096118,94
1532096121,94
1532096124,94
1532096127,94
1532096130,94
1532096133,94
1532096136,94
1532096139,94
1532096142,94
1532096145,94
1532096148,94
1532096151,94
1532096154,94
1532096157,94
1532096160,94
1532096163,94
1532096166,94
1532096169,94
1532096172,94
1532096175,94
1532096178,94
1532096181,94
1532096184,94
1532096187,94
1532096190,94
1532096193,94
1532096196,94
1532096199,94
1532096202,94
1532096205,94
1532096208,94
1532096211,94
1532096214,94
1532096217,94
1532096220,94
1532096223,94
1532096226,94
1532096229,94
1532096232,94
1532096235,94
1532096238,94
1532096241,94
1532096244,94
1532096247,94
1532096250,94
1532096253,94
1532096256,94
1532096259,94
1532096262,94
1532096265,94
1532096268,94
1532096271,94
1532096274,94
1532096277,94
1532096280,94
1532096283,94
1532096286,94
1532096289,94
1532096292,94
1532096295,94
1532096298,94
1532096301,94
1532096304,94
1532096307,94
1532096310,94
1532096313,94
1532096316,94
1532096319,94
1532096322,94
1532096325,94
1532096328,94
1532096331,94
1532096334,94
1532096337,94
1532096340,94
1532096343,94
1532096346,94
1532096349,94
1532096352,94
1532096355,94
1532096358,94
1532096361,94
1532096364,94
1532096367,94
1532096370,94
1532096373,94
1532096376,94
1532096379,94
1532096382,94
1532096385,94
1532096388,94
1532096391,94
1532096394,94
1532096397,94
1532096400,94
1532096403,94
1532096406,94
1532096409,94
1532096412,94
1532096415,94
1532096418,94
1532096421,94
1532096424,94
1532096427,94
1532096430,94
1532096433,94
1532096436,94
1532096439,94
1532096442,94
1532096445,94
1532096448,94
1532096451,94
1532096454,94
1532096457,94
1532096460,94
1532096463,94
1532096466,94
1532096469,94
1532096472,94
1532096475,94
1532096478,94
1532096481,94
1532096484,94
1532096487,94
1532096490,94
1532096493,94
1532096496,94
1532096499,94
1532096502,94
1532096505,94
1532096508,94
1532096511,94
1532096514,94
1532096517,94
1532096520,94
1532096523,94
1532096526,94
1532096529,94
1532096532,94
1532096535,94
1532096538,94
1532096541,94
1532096544,94
1532096547,94
1532096550,94
1532096553,94
1532096556,94
1532096559,94
1532096562,94
1532096565,94
1532096568,94
1532096571,94
1532096574,94
1532096577,94
1532096580,94
1532096583,94
1532096586,94
1532096589,94
1532096592,94
1532096595,94
1532096598,94
1532096601,94
1532096604,94
1532096607,94
1532096610,94
1532096613,94
1532096616,94
1532096619,94
1532096622,94
1532096625,94
1532096628,94
1532096631,94
1532096634,94
1532096637,94
1532096640,94
1532096643,94
1532096646,94
1532096649,94
1532096652,94
1532096655,94
1532096658,94
1532096661,94
1532096664,94
1532096667,94
1532096670,94
1532096673,94
1532096676,94
1532096679,94
1532096682,94
1532096685,94
1532096688,94
1532096691,94
1532096694,94
1532096697,94
1532096700,94
1532096703,94
1532096706,94
1532096709,94
1532096712,94
1532096715,94
1532096718,94
1532096721,94
1532096724,94
1532096727,94
1532096730,94
1532096733,94
1532096736,94
1532096739,94
1532096742,94
1532096745,94
1532096748,94
1532096751,94
1532096754,94
1532096757,94
1532096760,94
1532096763,94
1532096766,94
1532096769,94
1532096772,94
1532096775,94
1532096778,94
1532096781,94
1532096784,94
1532096787,94
1532096790,94
1532096793,94
1532096796,94
1532096799,94
1532096802,94
1532096805,94
1532096808,94
1532096811,94
1532096814,94
1532096817,94
1532096820,94
1532096823,94
1532096826,94
1532096829,94
1532096832,94
1532096835,94
1532096838,94
1532096841,94
1532096844,94
1532096847,94
1532096850,94
1532096853,94
1532096856,94
1532096859,94
1532096862,94
1532096865,94
1532096868,94
1532096871,94
1532096874,94
1532096877,94
1532096880,94
1532096883,94
1532096886,94
1532096889,94
1532096892,94
1532096895,94
1532096898,94
1532096901,94
1532096904,94
1532096907,94
1532096910,94
1532096913,94
1532096916,94
1532096919,94
1532096922,94
1532096925,94
1532096928,94
1532096931,94
1532096934,94
1532096937,94
1532096940,94
1532096943,94
1532096946,94
1532096949,94
1532096952,94
1532096955,94
1532096958,94
1532096961,94
1532096964,94
1532096967,94
1532096970,94
1532096973,94
1532096976,94
1532096979,94
1532096982,94
1532096985,94
1532096988,94
1532096991,94
1532096994,94
1532096997,94
1532097000,94
1532097003,94
1532097006,94
1532097009,94
1532097012,94
1532097015,94
1532097018,94
1532097021,94
1532097024,94
1532097027,94
1532097030,94
1532097033,94
1532097036,94
1532097039,94
1532097042,94
1532097045,94
1532097048,94
1532097051,94
1532097054,94
1532097057,94
1532097060,94
1532097063,94
1532097066,94
1532097069,94
1532097072,94
1532097075,94
1532097078,94
1532097081,94
1532097084,94
1532097087,94
1532097090,94
1532097093,94
1532097096,94
1532097099,94
1532097102,94
1532097105,94
1532097108,94
1532097111,94
1532097114,94
1532097117,94
1532097120,94
1532097123,94
1532097126,94
1532097129,94
1532097132,94
1532097135,94
1532097138,94
1532097141,94
1532097144,94
1532097147,94
1532097150,94
1532097153,94
1532097156,94
1532097159,94
1532097162,94
1532097165,94
1532097168,94
1532097171,94
1532097174,94
1532097177,94
1532097180,94
1532097183,94
1532097186,94
1532097189,94
1532097192,94
1532097195,94
1532097198,94
1532097201,94
1532097204,94
1532097207,94
1532097210,94
1532097213,94
1532097216,94
1532097219,94
1532097222,94
1532097225,94
1532097228,94
1532097231,94
1532097234,94
1532097237,94
1532097240,94
1532097243,94
1532097246,94
1532097249,94
1532097252,94
1532097255,94
1532097258,94
1532097261,94
1532097264,94
1532097267,94
1532097270,94
1532097273,94
1532097276,94
1532097279,94
1532097282,94
1532097285,94
1532097288,94
1532097291,94
1532097294,94
1532097297,94
1532097300,94
1532097303,94
1532097306,94
1532097309,94
1532097312,94
1532097315,94
1532097318,94
1532097321,94
1532097324,94
1532097327,94
1532097330,94
1532097333,94
1532097336,94
1532097339,94
1532097342,94
1532097345,94
1532097348,94
1532097351,94
1532097354,94
1532097357,94
1532097360,94
1532097363,94
1532097366,94
1532097369,94
1532097372,94
1532097375,94
1532097378,94
1532097381,94
1532097384,94
1532097387,94
1532097390,94
1532097393,94
1532097396,94
1532097399,94
1532097402,94
1532097405,94
1532097408,94
1532097411,94
1532097414,94
1532097417,94
1532097420,94
1532097423,94
1532097426,94
1532097429,94
1532097432,94
1532097435,94
1532097438,94
1532097441,94
1532097444,94
1532097447,94
1532097450,94
1532097453,94
1532097456,94
1532097459,94
1532097462,94
1532097465,94
1532097468,94
1532097471,94
1532097474,94
1532097477,94
1532097480,94
1532097483,94
1532097486,94
1532097489,94
1532097492,94
1532097495,94
1532097498,94
1532097501,94
1532097504,94
1532097507,94
1532097510,94
1532097513,94
1532097516,94
1532097519,94
1532097522,94
1532097525,94
1532097528,94
1532097531,94
1532097534,94
1532097537,94
1532097540,94
1532097543,94
1532097546,94
1532097549,94
1532097552,94
1532097555,94
1532097558,94
1532097561,94
1532097564,94
1532097567,94
1532097570,94
1532097573,94
1532097576,94
1532097579,94
1532097582,94
1532097585,94
1532097588,94
1532097591,94
1532097594,94
1532097597,94
1532097600,94
1532097603,94
1532097606,94
1532097609,94
1532097612,94
1532097615,94
1532097618,94
1532097621,94
1532097624,94
1532097627,94
1532097630,94
1532097633,94
1532097636,94
1532097639,94
1532097642,94
1532097645,94
1532097648,94
1532097651,94
1532097654,94
1532097657,94
1532097660,94
1532097663,94
1532097666,94
1532097669,94
1532097672,94
1532097675,94
1532097678,94
1532097681,94
1532097684,94
1532097687,94
1532097690,94
1532097693,94
1532097696,94
1532097699,94
1532097702,94
1532097705,94
1532097708,94
1532097711,94
1532097714,94
1532097717,94
1532097720,94
1532097723,94
1532097726,94
1532097729,94
1532097732,94
1532097735,94
1532097738,94
1532097741,94
1532097744,94
1532097747,94
1532097750,94
1532097753,94
1532097756,94
1532097759,94
1532097762,94
1532097765,94
1532097768,94
1532097771,94
1532097774,94
1532097777,94
1532097780,94
1532097783,94
1532097786,94
1532097789,94
1532097792,94
1532097795,94
1532097798,94
1532097801,94
1532097804,94
1532097807,94
1532097810,94
1532097813,94
1532097816,94
1532097819,94
1532097822,94
1532097825,94
1532097828,94
1532097831,94
1532097834,94
1532097837,94
1532097840,94
1532097843,94
1532097846,94
1532097849,94
1532097852,94
1532097855,94
1532097858,94
1532097861,94
1532097864,94
1532097867,94
1532097870,94
1532097873,94
1532097876,94
1532097879,94
1532097882,94
1532097885,94
1532097888,94
1532097891,94
1532097894,94
1532097897,94
1532097900,94
1532097903,94
1532097906,94
1532097909,94
1532097912,94
1532097915,94
1532097918,94
1532097921,94
1532097924,94
1532097927,94
1532097930,94
1532097933,94
1532097936,126
1532097939,126
1532097942,126
1532097945,126
1532097948,126
1532097951,126
1532097954,126
1532097957,126
1532097960,126
1532097963,126
1532097966,126
1532097969,126
1532097972,126
1532097975,126
1532097978,126
1532097981,126
1532097984,126
1532097987,126
1532097990,126
1532097993,126
1532097996,126
1532097999,126
1532098002,126
1532098005,126
1532098008,126
1532098011,126
1532098014,126
1532098017,126
1532098020,126
1532098023,126
1532098026,126
1532098029,126
1532098032,126
1532098035,126
1532098038,126
1532098041,126
1532098044,126
1532098047,126
1532098050,126
1532098053,126
1532098056,126
1532098059,126
1532098062,126
1532098065,126
1532098068,126
1532098071,126
1532098074,126
1532098077,126
1532098080,126
1532098083,126
1532098086,126
1532098089,126
1532098092,126
1532098095,126
1532098098,126
1532098101,126
1532098104,126
1532098107,126
1532098110,126
1532098113,126
1532098116,126
1532098119,126
1532098122,126
1532098125,126
1532098128,126
1532098131,126
1532098134,126
1532098137,126
1532098140,126
1532098143,126
1532098146,126
1532098149,126
1532098152,126
1532098155,126
1532098158,126
1532098161,126
1532098164,126
1532098167,126
1532098170,126
1532098173,126
1532098176,126
1532098179,126
1532098182,126
1532098185,126
1532098188,126
1532098191,126
1532098194,126
1532098197,126
1532098200,126
1532098203,126
1532098206,126
1532098209,126
1532098212,126
1532098215,126
1532098218,126
1532098221,126
1532098224,126
1532098227,126
1532098230,126
1532098233,126
1532098236,126
1532098239,126
1532098242,126
1532098245,126
1532098248,126
1532098251,126
1532098254,126
1532098257,126
1532098260,126
1532098263,126
1532098266,126
1532098269,126
1532098272,126
1532098275,126
1532098278,126
1532098281,126
1532098284,126
1532098287,126
1532098290,126
1532098293,126
1532098296,126
1532098299,126
1532098302,126
1532098305,126
1532098308,126
1532098311,126
1532098314,126
1532098317,126
1532098320,126
1532098323,126
1532098326,126
1532098329,126
1532098332,126
1532098335,126
1532098338,126
1532098341,126
1532098344,126
1532098347,126
1532098350,126
1532098353,126
1532098356,126
1532098359,126
1532098362,126
1532098365,126
1532098368,126
1532098371,126
1532098374,126
1532098377,126
1532098380,126
1532098383,126
1532098386,126
1532098389,126
1532098392,126
1532098395,126
1532098398,126
1532098401,126
1532098404,126
1532098407,126
1532098410,126
1532098413,126
1532098416,126
1532098419,126
1532098422,126
1532098425,126
1532098428,126
1532098431,126
1532098434,126
1532098437,126
1532098440,126
1532098443,126
1532098446,126
1532098449,126
1532098452,126
1532098455,126
1532098458,126
1532098461,126
1532098464,126
1532098467,126
1532098470,126
1532098473,126
1532098476,126
1532098479,126
1532098482,126
1532098485,126
1532098488,126
1532098491,126
1532098494,126
1532098497,126
1532098500,126
1532098503,126
1532098506,126
1532098509,126
1532098512,126
1532098515,126
1532098518,126
1532098521,126
1532098524,126
1532098527,126
1532098530,126
1532098533,126
1532098536,126
1532098539,126
1532098542,126
1532098545,126
1532098548,126
1532098551,126
1532098554,126
1532098557,126
1532098560,126
